Title,Price,Rating,Num Of Reviews,Author,Book Type,Genre,Cover Image,Mean_Red,Mean_Green,Mean_Blue,Contrast,Edge_Complexity,Color_Variance,Color_Saturation,Sharpness,Interesting
يوم ممتع في المدرسة,22.0,0.0,0,Quarter.,كتاب مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/3/9/392269.jpg",231.33461224489795,213.8336163265306,145.4353306122449,55.49913019003086,12.115102040816328,7469.389448751196,101.64930612244898,370.6578048796335,0
يوم ممتع في المنزل,22.0,0.0,0,Quarter.,كتاب مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/3/9/392271.jpg",226.26691428571428,172.7565387755102,162.18962448979593,69.74427125517826,16.40742857142857,7473.344294104093,96.24912653061224,483.89367350663895,1
أفضل قصص من مزرعة الحيوانات,46.0,0.0,0,I'm Cassales.,كتاب مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/3/9/392327.jpg",237.16742857142856,228.49233469387755,102.70323265306122,36.94539372286766,19.538204081632653,8845.647190621768,148.34817959183673,499.32469387695113,1
سندريلا,28.0,0.0,0,Global story series,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/2/6/266757.jpg",214.4069795918368,131.2361306122449,158.45416326530614,74.94424592627593,25.77893877551021,7618.404586747699,128.18981224489795,889.6910891899042,1
ذات الرداء الاحمر,30.0,0.0,0,Global story series,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/2/6/266766.jpg",164.4680326530612,173.86646530612245,188.00029387755103,67.97509345791475,27.08204081632653,5881.516077566613,105.13995102040816,976.479875945756,1
قصص خيالية سندريلا,15.0,0.0,0,A series of fictional stories.,كتاب مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/2/420460.jpg",231.45059591836736,191.5814857142857,170.77796734693877,65.3124063663464,18.031102040816325,5957.572456262771,78.97792653061225,484.0494366963099,0
قصص خيالية سنووايت,15.0,0.0,0,A series of fictional stories.,كتاب مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/2/420461.jpg",220.7687836734694,188.24949387755103,187.5866612244898,68.36254593603974,14.55477551020408,5493.039455793233,67.13578775510204,350.82220408163266,0
قصص خيالية ذات الرداء الاحمر,15.0,0.0,0,A series of fictional stories.,كتاب مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/2/420462.jpg",208.16250612244897,170.24229387755102,159.19051428571427,68.77772786717996,13.576408163265306,6297.490967900589,93.87429387755104,436.95988923142016,1
(ما الصوت؟ المزرعة (كتاب صوتي,45.0,0.0,0,A chain of sound.,كتاب مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/2/420547.jpg",212.52035102040816,208.3708897959184,195.55339591836736,50.9208144135432,9.717061224489797,4182.211156032958,59.11996734693878,172.01768163265305,0
(ما الصوت؟ فرووم (كتاب صوتي,45.0,0.0,0,A chain of sound.,كتاب مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/2/420548.jpg",225.0989387755102,208.42675918367348,193.0191346938776,63.02192109744483,9.588,4702.624098665822,55.42555918367347,186.6379755102041,0
لوسي,23.0,0.0,0,Unknown,كتاب فلين,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/2/420747.jpg",209.31203265306124,195.75603265306123,172.4721142857143,67.73916990606283,14.867020408163263,7251.923600214103,96.79323265306122,357.43788504623063,1
200 كلمة لمساعدتك على التحدث عن علم النفس,32.0,0.0,0,Michael Brettt.,Paperback,Politics & Social Sciences,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/0/9/d/8/09d8de4f65baa8be30907e0e7e834541bd13f099_620648.jpg",245.47502857142857,227.15942857142852,212.1275918367347,38.22162472391396,4.729469387755102,1979.9826076786449,36.38829387755102,416.9117551020408,0
كتابي الاول البحث والاستكشاف كتاب صوتي الحيوانات,69.0,0.0,0,Greer's library issues.,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/c/9/5/1/c9519512526d4f35e30431e858bed065754d4489_619411.jpg",134.30022040816326,171.2146612244898,156.33389387755102,45.89258024068729,36.40151020408163,3962.911246772179,120.05328979591836,749.8160660458142,1
كتابي الاول البحث والاستكشاف كتاب صوتي يومي الحافل,69.0,0.0,0,Greer's library issues.,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/e/e/2/6/ee26395e8d257269fd6fba5c8ff06bf9acc085d8_619412.jpg",188.9998775510204,180.85007346938767,113.15825306122449,36.403133732839706,37.72334693877552,4101.648316330974,139.10044081632654,716.1355858266389,1
كيف تؤثر على الاخرين وتكسب الاصدقاء الكتاب الوحيد الذي يمكنه أن يقودك الى النجاح,35.0,0.0,0,Del Carnegie.,Paperback,Self-Help & Personal Development,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/9/9/8/c/998c52761d9f1d2407a0d46fe235308da8254ab6_620022.jpg",239.5443346938776,235.7383020408164,232.4589387755102,33.86753675610216,12.75,1529.046606853448,14.879020408163266,516.8508630744523,0
سلسلة مواقف يومية 8 مواقف يتعرض لها الطفل يوميا 1/8 فى علبة,49.0,0.0,0,Greer's library.,Paperback,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/8/8/e/0/88e00b6d7308fd05403944fc2969cdc55a528606_623103.jpg",208.32629387755105,208.8290448979592,200.6399346938776,57.53559490911768,28.191551020408163,3781.1356504882897,41.29192653061224,2540.95948637641,0
المتميز في مقياس موهبة 3-4-5 الطبعة الخامسة,90.0,0.0,0,Ibrahim Qashir,Paperback,Education & Reference,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/3/d/f/8/3df8719bd0683178d3888a103a406a16c29b7a45_636002.jpg",212.6692326530612,154.94881632653062,177.80540408163264,77.06048301932977,19.84628571428572,7026.635161196696,72.13077551020409,708.0585729718617,1
المتميز في مقياس موهبة 6-7-8 لاختبار القدرات العقلية المتعددة الطبعة الخامسة,90.0,0.0,0,Ibrahim Qashir,Paperback,Education & Reference,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/f/8/9/0/f8900103ab1af7ebfc15d0bd09c90aa770bee863_642428.jpg",177.8740163265306,178.23035102040816,178.67435918367346,67.17270875460562,19.20097959183673,5329.25316477219,56.89351020408164,494.56853877524367,1
حصن المسلم صغير,2.0,0.0,0,Happy to give me a shot.,Paperback,Religion & Spirituality,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/4/f/e/0/4fe03f505ddbc6ed0db69867b345da66d593361c_632200.jpg",249.3208244897959,91.80874285714286,92.27395918367348,75.67741958715423,4.498408163265306,13121.218135942436,164.53084081632653,200.8542401958517,1
حكايات 5 دقائق قصص ما قبل المدرسة,25.0,0.0,0,5 minutes story series,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/549591.jpg",201.2671142038477,199.2564306180925,196.61070814572247,58.60024071620571,24.88415882112157,5141.563659785858,78.80059762586983,1127.1818611157812,0
5 دقائق من حكايات قبل النوم,35.0,0.0,0,5 minutes series of stories.,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/545245.jpg",159.9781224489796,139.227493877551,131.89953469387754,80.90755264066745,19.89208163265306,7261.0784422219585,97.0152163265306,689.0822603431906,1
فروزن 2 ملكة الثلج طبعة بلاتينية,29.0,0.0,0,Disney.,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/538597.jpg",153.9988326530612,149.60994285714287,164.0865142857143,78.83586724455975,16.499020408163265,5848.339324337608,58.12706122448979,521.5564649312786,1
جوهر الحياة كلمات ملهمة,19.0,0.0,0,Stefano Ajabio,غلاف مقوى,Self-Help & Personal Development,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/3/532610.jpg",229.8102693877551,163.19035918367348,208.9207183673469,54.83127624088356,23.03118367346939,3638.21390945828,80.32577959183673,716.1740955851728,0
تعلم كتابة جدول الضرب اكتب وامسح مع قلم,22.0,0.0,0,Learning series written,كتاب مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/550706.jpg",186.90846530612245,171.9058530612245,163.89042448979592,68.55366030931522,24.13444897959184,5729.381536366804,89.93954285714285,884.14947429631,1
تعلم كتابة الحروف الابجدية الكبيرة اكتب وامسح مع قلم,22.0,0.0,0,Learning series written,كتاب مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/550707.jpg",210.7933306122449,213.3690775510204,142.67752653061223,50.33633404711939,25.86844897959184,6659.438889287509,108.02329795918368,1103.0611474285715,1
جثة في المكتبة روايات مصورة,37.0,5.0,2,Agatha Christie.,غلاف مقوى,Fiction Genres,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/a/1/6/c/a16c9cafd793873d1d64debf72fa8e0e69348cc7_560527.jpg",206.92034285714288,198.86751020408164,186.6038775510204,65.09574018966794,21.87587755102041,4978.9665043293535,54.32755918367347,803.9411428571428,0
متعلق العلم الجديد لتعلق البالغين وكيف يستطيع مساعدتك في العثور على الحب والحفاظ عليه,46.0,0.0,0,"Rachel SF Heller, Prince of Levin.",Paperback,Self-Help & Personal Development,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/e/7/8/e/e78ea8299a16bdfc321f8a4bcd85f9f4f3701b5b_563071.jpg",247.87868571428567,222.0076897959184,219.30782857142856,50.416378875844536,11.832,3435.8783146348264,30.85132244897959,1084.459069387755,0
مكتبتي الصغيرة الاميرات,59.0,0.0,0,The princess chain.,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/5/c/5/7/5c5740b1ae5e3c99265c847b9dbcbb32b407d94b_561533.jpg",209.9288326530612,192.4509551020408,189.90330612244892,63.67779188074257,26.15779591836735,4842.546698945505,57.29408979591837,784.0896869405082,0
العادات السبع بايجاز حكمة خالدة لعالم سريع التغير,29.0,0.0,0,Steven R. Kofi,Paperback,Self-Help & Personal Development,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/3/1/7/1/3171c244252d17f077120f74f1b96732dc46fd98_558808.jpg",97.6626693877551,150.92835102040817,181.830906122449,85.19759222676554,11.461469387755102,8865.34292272593,158.02824489795918,568.4963183592836,1
ازالة القلق علم جديد يظهر كيفية كسر حلقات القلق والخوف لعلاج عقلك,69.0,0.0,0,Goodson Broyer.,غلاف مقوى,Self-Help & Personal Development,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/5/2/7/9/527914e3a806948dbdb7fb4642f1aa2ba9c1a773_567731.jpg",179.3920163265306,223.67691428571428,239.35417959183675,41.31618941764921,10.464367346938776,2734.874163061236,70.38366530612245,732.9133959183007,0
101 مبادىء الفلسفة,59.0,0.0,0,Paul Clinman.,غلاف مقوى,Politics & Social Sciences,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/6/5/7/f/657f1e1c5cd723873cce786e33ae643019073ff6_567739.jpg",237.3048897959184,234.23592653061223,226.56305306122448,45.3027190334069,25.639469387755103,2596.864807588128,11.325665306122447,2074.851053058825,0
يحب الاطفال الكلمة وعكسها,25.0,0.0,0,A chain likes kids.,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/2/526714.jpg",185.9490367346939,198.87724897959183,211.25795918367348,40.90890093859687,16.444897959183674,2651.9419615352863,64.97770612244898,501.47474633276136,0
يحب الاطفال الالوان,25.0,0.0,0,A chain likes kids.,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/2/526716.jpg",233.83929795918368,215.6093795918368,174.09558367346938,35.54312415260576,12.745836734693878,2768.430598653643,69.51151020408163,581.8501569212161,0
علاقة العقل بالامعاء كيف يؤثر الحوار الخفي داخل اجسامنا في حالتنا المزاجية وخياراتنا و صحتنا ككل,58.0,5.0,1,"Two things, Meyer.",غلاف مقوى,Health & Fitness,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/529201.jpg",239.7686693877551,238.1184,235.06618775510205,41.16471220329991,19.086489795918368,1899.1018996375508,11.212514285714288,1288.5430069910208,0
كنزي الاول من قصص الجميلات,43.0,0.0,0,Kensi's first chain.,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/2/524992.jpg",187.9627673469388,100.18178775510204,148.5581306122449,46.03002283171944,33.45391836734694,4330.942050355012,134.3957142857143,874.91420048873,1
كتابي الاول من قصص الحيوانات,29.0,0.0,0,My first book series.,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/2/524993.jpg",183.53032653061223,185.40354285714287,155.09765714285714,55.37364990137924,42.42575510204082,4524.837204756952,83.97382040816326,867.2990319196334,1
كنزي الاول من قصص وقت النوم,43.0,0.0,0,Kensi's first chain.,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/2/524995.jpg",107.63206530612244,134.8855673469388,164.78411428571428,64.65505041122363,20.039877551020407,5986.540341248214,158.6908081632653,754.2138136419159,1
حكايات للاطفال في سن 2 عامين حكايات رائعة للاطفال,25.0,0.0,0,Greer's library issues.,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/6/464465.jpg",138.84217142857142,180.36241632653065,168.37951836734695,55.21337977614942,19.763020408163264,8567.109235786504,171.53273469387756,458.06926160206586,1
حكايات للبنات في سن عام قصص رائعة للبنات الصغيرات,25.0,0.0,0,Unknown,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/6/464466.jpg",231.15534693877552,154.14273469387754,178.5369387755102,50.44475006353513,29.10122448979592,3857.333987993152,96.60904489795918,811.2039471820076,0
حكايات للبنات في سن عامين قصص رائعة للبنات الصغيرات,25.0,0.0,0,Unknown,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/6/464467.jpg",213.94178775510204,151.03010612244898,189.8220897959184,49.3215729318845,27.90428571428572,3130.56733039997,89.57116734693878,651.8623894441316,0
كنزي من حكايات وقت الراحة مجموعة رائعة من القصص اللطيفة لوقت النوم,39.0,0.0,0,Unknown,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/6/464472.jpg",161.76924897959185,119.34689795918368,135.16143673469386,85.832250947498,37.17379591836735,8381.939411378475,119.03199183673468,1657.7238586325032,1
1001 شيء للبحث عنها الاميرات اعثري على 12 مفتاحا ذهبيا في المملكة,30.0,5.0,1,Greer's library issues.,غلاف مقوى,Children & Young Adults,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/6/464481.jpg",183.84275918367348,147.33583673469388,175.68830204081632,68.02601213907508,49.53244897959184,4840.034730858254,86.13567346938775,1760.6812415900706,1
الادارة مكتبة براين تراسي للنجاح,27.0,0.0,0,Brian Tracy.,غلاف مقوى,Business & Finance,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/6/465329.jpg",198.7112897959184,205.0594775510204,121.42742040816329,53.464736755571806,11.71334693877551,6521.078019408327,110.38902040816326,397.8419999999334,1
A Good Girl's Guide to Murder,49.0,4.9,22,Holly Jackson,Paperback,Fiction Genres,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/1/e/e/0/1ee09ec030b8bf1292397dad15905b78f2405a4e_546306.jpg",219.9909224489796,214.93682448979592,215.67654693877552,69.0180896944042,20.67269387755102,4823.745872599926,21.50978775510204,1529.4162442579593,0
The Housemaid's Secret - This Perfect Home Has One Rule. Don't Look Behind Closed Doors.,69.0,0.0,0,Freida McFadden,Paperback,Fiction Genres,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/d/7/b/7/d7b73287d9e877a403222d348669c8c0163eb6a8_620418.jpg",194.00100408163263,121.59314285714284,111.41882448979592,93.33283817583096,16.20134693877551,11040.402099218503,133.55271836734693,1433.6144565158518,1
The Fury - There were Seven of Us on The Island. One of Us was a Murderer...,69.0,0.0,0,Alexide s,Paperback,Fiction Genres,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/4/e/a/d/4eadd41f82ee18ef8de81686bb17e2032d331327_627725.jpg",184.96618775510203,141.04712653061225,132.82835918367346,88.92444343190161,20.064857142857143,9164.286877330554,104.54060408163264,779.2317469387087,1
The Unfortunate Side Effects of Heartbreak and Magic - A Novel,59.0,0.0,0,Breanne Randall,Paperback,Fiction Genres,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/0/8/5/3/0853840026abfc5adf63e69dc47b2e4026886249_628356.jpg",161.18961632653065,203.5167510204081,220.5086775510204,56.98712489318826,24.84220408163265,4332.357433172111,86.3202612244898,695.2466142661225,0
Emily Wilde's Encyclopaedia of Faeries,49.0,0.0,0,Heather Fawc e t t,Paperback,Fiction Genres,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/9/5/a/e/95ae216596cc4208be681633436e5e5f0068071f_631862.jpg",160.84174693877551,163.71497142857143,165.8410448979592,75.0872122022328,33.94934693877551,5618.889605974727,27.638220408163264,2093.422582933045,1
The Coworker - You See Her Everyday,59.0,0.0,0,Freida McFadden,Paperback,Fiction Genres,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/e/f/d/e/efdeb7bf689da620fb5f36fdb09530b836d231f8_632504.jpg",147.42940408163264,166.45391020408164,174.41987755102042,84.57045830476238,18.054,7552.54948222403,73.42430204081633,935.6524571404584,1
Psychology of Money - Timeless Lesson on Wealth,79.0,0.0,0,Morgan Housel,Paperback,Business & Finance,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/563138.jpg",233.1121469387755,234.2290857142857,233.2540163265306,52.97719440747654,18.22469387755102,2851.652382435289,3.631926530612245,1412.7812404708704,0
Dune,59.0,5.0,1,Frank Herbe r t,Paperback,Fiction Genres,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/559663.jpg",211.1522612244898,161.9967755102041,146.16182857142857,83.97809031764982,11.290775510204082,9275.641782256942,92.82190204081633,412.874473252878,1
Rich Dad Poor Dad,49.0,0.0,0,Robert Kiyosaki,Paperback,Business & Finance,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/1/c/b/7/1cb754763fb1d5badbcd73e5ec4e47b5257b69f5_581225.jpg",160.4849142857143,142.54539591836735,134.1313632653061,89.08298958697559,20.298,8460.648869892915,70.21900408163265,1226.437893604598,1
The Final Gambit,55.0,0.0,0,Jennifer Lynn Barne s,Paperback,Fiction Genres,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=350,height=auto,quality=85,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/f/e/2/c/fe2c2f711fc88a5a48a1cc60b98cf1932b9be728_593388.jpg",155.9870693877551,167.7742448979592,157.28715918367348,94.14833315302832,22.11526530612245,9335.869589264885,74.53061224489795,1505.2262201520032,1
